counts	instances_pre	instances_post
168	6	2
169	4	3
170	6	1
171	6	0
172	7	0
173	3	1
174	7	1
175	4	0
176	4	0
177	3	1
178	0	1
179	7	2
180	6	0
181	5	0
182	8	1
183	2	0
184	8	0
185	9	0
186	4	0
187	6	0
188	3	0
189	3	0
190	5	0
191	4	1
192	7	0
193	5	1
194	4	0
195	8	0
196	3	1
197	7	1
198	5	1
199	10	0
200	5	1
201	7	0
202	4	0
203	4	0
204	3	0
205	5	1
206	3	1
207	2	0
208	2	0
209	8	0
210	3	0
211	3	0
212	3	1
213	7	0
214	6	0
215	4	0
216	4	1
217	3	0
218	3	1
219	2	0
220	1	0
221	2	1
222	1	0
223	0	1
224	1	0
225	3	1
226	1	1
227	5	1
228	3	1
229	8	0
230	3	1
231	2	0
232	3	0
233	3	0
234	6	0
235	5	1
236	5	1
237	3	0
238	3	0
239	3	0
240	3	1
241	3	0
242	2	0
244	5	2
245	5	0
246	3	0
247	2	2
248	2	1
249	3	0
250	1	0
252	2	0
253	0	1
254	7	0
255	4	0
256	4	0
257	5	0
258	1	0
259	4	0
260	2	1
261	5	1
263	4	1
264	4	0
265	3	0
266	2	0
267	1	0
268	6	1
269	2	0
271	2	1
272	1	0
273	3	0
275	2	0
276	1	0
277	3	0
278	3	0
279	2	1
281	1	0
282	4	2
283	2	0
284	2	1
285	1	0
286	2	0
287	2	0
288	3	1
289	1	0
290	0	1
291	3	0
292	3	0
293	4	1
295	2	0
296	3	0
298	1	0
299	2	0
300	2	0
301	3	0
302	1	2
303	1	0
304	1	0
305	1	0
306	3	0
307	2	0
308	2	2
310	1	0
311	1	0
312	1	1
313	1	0
314	2	0
315	2	0
317	2	1
319	1	0
320	4	0
321	2	0
322	1	0
323	1	2
325	1	1
327	4	0
328	2	0
329	3	1
330	1	0
331	2	1
332	2	0
333	1	1
334	2	0
335	1	0
336	1	0
338	0	1
341	1	0
342	2	0
343	1	1
344	0	1
345	1	0
348	3	0
349	3	0
350	1	0
351	1	0
352	2	0
353	1	0
355	1	0
356	1	0
357	3	3
358	2	1
359	1	0
360	1	0
361	1	0
362	1	0
363	2	0
364	2	0
365	1	0
366	1	0
367	1	1
368	3	0
371	5	1
372	1	0
374	1	0
376	1	1
377	2	0
378	3	0
379	1	0
380	2	0
382	1	0
383	2	0
384	1	0
385	0	1
386	2	1
387	1	0
388	1	0
389	3	0
391	3	0
392	1	0
393	3	0
394	1	0
395	2	0
398	2	0
399	2	0
402	0	1
404	2	1
405	2	0
406	3	0
407	1	1
408	1	0
409	2	0
413	2	0
416	1	0
417	2	0
419	0	1
421	2	0
423	1	0
424	2	0
425	2	0
426	1	0
427	2	0
429	2	0
430	2	0
433	2	1
434	2	0
437	1	0
438	1	0
440	2	0
441	2	0
442	3	0
445	2	0
446	1	0
447	1	0
448	1	0
451	2	0
452	1	0
454	1	0
457	1	0
459	1	0
460	1	0
461	0	1
462	1	0
463	1	1
464	2	0
465	1	0
470	2	0
472	1	0
477	1	0
479	1	0
481	1	1
485	1	0
486	1	0
487	1	0
488	2	0
490	2	0
495	1	0
496	0	2
498	2	0
501	1	0
503	1	0
504	1	0
506	1	0
511	1	0
516	1	0
518	2	0
523	1	0
524	0	1
525	1	0
528	1	0
530	1	0
531	0	1
532	2	0
533	2	0
534	1	1
536	2	0
538	1	0
540	2	0
543	1	0
545	1	0
557	1	0
560	1	0
565	2	0
567	1	0
568	0	1
574	1	0
575	0	1
576	1	0
577	1	0
580	2	0
584	1	0
586	1	0
587	0	1
589	1	0
590	1	0
591	0	1
592	1	0
595	1	0
596	1	0
598	1	0
602	1	0
605	1	0
610	1	0
621	1	0
623	1	0
626	0	1
628	3	0
636	1	0
639	0	1
644	1	1
646	1	0
653	1	0
654	0	1
655	1	0
657	1	0
664	1	0
681	1	0
685	0	1
692	0	1
700	1	0
706	1	0
708	0	1
710	1	0
711	1	0
713	1	0
724	1	0
740	2	0
751	1	0
753	1	0
754	0	1
758	1	0
760	1	0
761	1	0
778	1	0
784	1	0
808	1	0
814	1	0
832	1	0
838	1	0
851	1	0
860	0	1
867	1	0
872	0	1
882	1	0
885	1	0
892	1	0
894	1	0
895	1	0
897	1	0
904	2	0
908	1	0
915	1	0
918	1	0
924	1	0
953	1	0
954	1	0
955	0	1
970	1	0
972	1	1
977	1	0
984	1	0
985	1	0
987	1	1
995	1	0
997	0	1
1023	1	0
1029	1	0
1031	1	0
1062	0	1
1076	1	0
1080	1	0
1085	0	1
1087	0	1
1091	1	0
1097	1	0
1099	0	1
1109	1	0
1113	1	0
1125	1	0
1136	0	1
1150	0	1
1155	1	0
1160	1	0
1178	1	0
1179	1	0
1195	1	0
1196	1	0
1226	1	0
1239	1	0
1240	1	0
1242	1	0
1249	1	0
1253	1	0
1264	1	0
1273	1	0
1280	1	0
1306	0	1
1334	1	0
1338	1	0
1365	1	0
1366	1	0
1378	0	1
1397	1	0
1415	1	0
1423	0	1
1458	1	0
1471	1	0
1510	1	0
1545	1	0
1590	1	0
1914	0	1
1995	1	0
2134	1	0
2135	1	0
2226	1	0
2384	1	0
2403	0	1
2691	1	0
2844	1	0
3185	1	0
3426	0	1
3439	1	0
3487	1	0
3496	1	0
3617	0	4
3811	1	0
3891	1	0
4671	1	0
6544	0	1
6545	0	1
12952	1	0
529325	0	1
